,game_dt,s,team_name
40739,19640830,-4,Los Angeles  Dodgers
40740,19640831,9,Los Angeles  Dodgers
41173,19650521,-1,Los Angeles  Dodgers
41174,19650522,2,Los Angeles  Dodgers
41175,19650523,-1,Los Angeles  Dodgers
41191,19650630,-3,Los Angeles  Dodgers
41192,19650630,1,Los Angeles  Dodgers
41193,19650701,-3,Los Angeles  Dodgers
41230,19650914,-1,Los Angeles  Dodgers
41231,19650915,-2,Los Angeles  Dodgers
41232,19650916,2,Los Angeles  Dodgers
41251,19650504,2,Los Angeles  Dodgers
41252,19650505,2,Los Angeles  Dodgers
41253,19650506,1,Los Angeles  Dodgers
41275,19650705,-3,Los Angeles  Dodgers
41276,19650706,4,Los Angeles  Dodgers
41277,19650707,-1,Los Angeles  Dodgers
41295,19650806,-1,Los Angeles  Dodgers
41296,19650807,2,Los Angeles  Dodgers
41297,19650808,-18,Los Angeles  Dodgers
41495,19650517,2,Los Angeles  Dodgers
41496,19650518,-3,Los Angeles  Dodgers
41497,19650519,2,Los Angeles  Dodgers
41526,19650702,-1,Los Angeles  Dodgers
41527,19650703,2,Los Angeles  Dodgers
41528,19650704,-2,Los Angeles  Dodgers
41548,19650903,3,Los Angeles  Dodgers
41549,19650904,5,Los Angeles  Dodgers
41550,19650905,2,Los Angeles  Dodgers
41826,19650604,-3,Los Angeles  Dodgers
41827,19650605,-8,Los Angeles  Dodgers
41828,19650606,4,Los Angeles  Dodgers
41829,19650606,-2,Los Angeles  Dodgers
41856,19650804,-1,Los Angeles  Dodgers
41857,19650804,1,Los Angeles  Dodgers
41858,19650805,3,Los Angeles  Dodgers
41882,19650921,2,Los Angeles  Dodgers
41883,19650922,1,Los Angeles  Dodgers
41967,19650412,5,Los Angeles  Dodgers
41993,19650611,1,Los Angeles  Dodgers
41994,19650612,5,Los Angeles  Dodgers
41995,19650613,3,Los Angeles  Dodgers
41996,19650613,1,Los Angeles  Dodgers
42025,19650823,4,Los Angeles  Dodgers
42026,19650824,-1,Los Angeles  Dodgers
42027,19650825,-2,Los Angeles  Dodgers
42028,19650826,-3,Los Angeles  Dodgers
42050,19650417,-1,Los Angeles  Dodgers
42051,19650418,4,Los Angeles  Dodgers
42072,19650607,11,Los Angeles  Dodgers
42073,19650608,1,Los Angeles  Dodgers
42074,19650609,-4,Los Angeles  Dodgers
42075,19650610,-4,Los Angeles  Dodgers
42110,19650827,1,Los Angeles  Dodgers
42111,19650828,4,Los Angeles  Dodgers
42112,19650829,-10,Los Angeles  Dodgers
42131,19650414,2,Los Angeles  Dodgers
42165,19650708,5,Los Angeles  Dodgers
42166,19650709,-3,Los Angeles  Dodgers
42167,19650710,4,Los Angeles  Dodgers
42168,19650711,2,Los Angeles  Dodgers
42169,19650711,-1,Los Angeles  Dodgers
42190,19650901,-1,Los Angeles  Dodgers
42191,19650901,-1,Los Angeles  Dodgers
42192,19650902,6,Los Angeles  Dodgers
